id,sensorId,user
1687,1115107,105
1688,1115117,45
1689,801584,106
1690,1815703,146
1691,1915738,34
1692,1215743,127
1693,4715551,94
1694,4715552,74
1695,4515818,134
1696,4615241,52
1697,4615233,137
1698,4615235,61
1699,1615315,60
1700,1715753,72
1701,711567,141
1702,711534,74
1703,711560,147
1704,3615404,133
1705,3615666,57
1706,3615427,76
1707,3515559,174
1708,1615718,103
1709,1515495,115
1710,1515478,58
1711,691537,140
1712,691529,71
1713,4715613,17
1714,4715671,90
1715,4715617,9
1716,1315036,120
1717,1115755,65
1718,1215041,149
1719,1215042,26
1720,1515322,95
1721,1515103,101
1722,1515101,73
1723,501510,136
1724,2815198,38
1725,1415795,151
1726,5015255,90
1727,5015331,70
1728,301532,27
1729,301566,75
1730,1615747,31
1731,1615746,21
1732,1615729,120
1733,1315584,25
1734,3315130,166
1735,4615863,22
1736,821561,54
1737,831526,50
1738,1615730,49
1739,1615722,43
1740,1815816,42
1741,1815818,58
1742,2815654,175
1743,2815610,175
1744,4715878,119
1745,5015572,92
1746,5015550,54
1747,4715494,112
1748,5015566,39
1749,2815690,19
1750,2815496,82
1751,1715451,6
1752,1715461,74
1753,1715466,33
1754,1715473,71
1755,1715434,61
1756,1715449,36
1757,1615950,117
1758,1615920,78
1759,1715454,84
1760,4015238,68
1761,4515753,23
1762,4515750,78
1763,5115395,66
1764,4415121,80
1765,4415011,92
1766,4315991,70
1767,5115158,70
1768,5115184,43
1769,5115151,64
1770,5115176,20
1771,5115169,83
1772,5115156,86
1773,4215984,69
1774,4315395,36
1775,2115836,66
1776,4715595,178
1777,4315726,123
1778,4215897,69
1779,5315397,50
1780,5315354,134
1781,5315325,68
1782,4915562,48
1783,4015981,30
1784,4015900,35
1785,4015988,28
1786,4915589,66
1787,3515841,120
1788,3515714,131
1789,3515702,109
1790,661503,56
1791,661502,17
1792,651586,20
1793,651581,99
1794,231581,126
1795,231520,116
1796,241503,49
1797,2815750,74
1798,3215923,42
1799,3215931,156
1800,3215934,178
1801,3815463,38
1802,2215886,113
1803,3715490,106
1804,3715455,51
1805,2115124,145
1806,2015560,34
1807,2015564,111
1808,2815307,159
1809,2115352,96
1810,3715099,37
1811,3715160,134
1812,3815618,1
1813,3815313,159
1814,3715892,54
1815,3815309,116
1816,3815395,24
1817,3815729,39
1818,2215749,60
1819,2215716,100
1820,2215680,3
1821,2215728,108
1822,1515163,171
1823,1515169,147
1824,5015710,144
1825,4815087,126
1826,4815086,72
1827,2515327,29
1828,2515230,128
1829,2515324,92
1830,4415531,12
1831,4415498,114
1832,1015987,154
1833,1015986,63
1834,3715610,67
1835,3715587,28
1836,3715584,85
1837,3715417,34
1838,3715402,37
1839,3715365,35
1840,4115571,81
1841,4115607,78
1842,4415552,47
1843,4215146,19
1844,3415430,37
1845,3415441,158
1846,3415310,72
1847,2515393,86
1848,4415762,84
1849,2015299,126
1850,2015322,44
1851,4615869,111
1852,3315549,79
1853,4815575,70
1854,4815427,36
1855,4815220,33
1856,1915927,94
1857,1915958,46
1858,5115318,92
1859,5115668,32
1860,5115335,148
1861,5115324,139
1862,1815827,64
1863,1815830,37
1864,5115684,160
1865,5115674,177
1866,5115348,24
1867,5115681,84
1868,5115315,114
1869,3815892,124
1870,3815889,134
1871,1415226,26
1872,1215352,26
1873,1815760,30
1874,1815761,90
1875,2115381,87
1876,2515936,67
1877,2415421,55
1878,2415503,78
1879,2415419,47
1880,1115915,26
1881,4915274,95
1882,5115599,23
1883,5115601,24
1884,4915277,63
1885,5115443,115
1886,5115450,3
1887,5115461,93
1888,861575,49
1889,861588,3
1890,891501,90
1891,891504,0
1892,2215334,50
1893,2215341,21
1894,951595,70
1895,951553,179
1896,2415361,80
1897,2415358,65
1898,1115909,141
1899,1215681,93
1900,2115986,99
1901,2115888,68
1902,2115869,122
1903,1615886,77
1904,1615971,17
1905,1615970,70
1906,1615891,55
1907,1715078,61
1908,1615905,26
1909,1615907,107
1910,2415780,37
1911,2415763,18
1912,4915149,56
1913,4715532,106
1914,4815374,34
1915,4715312,82
1916,4515071,25
1917,4515103,45
1918,4015495,75
1919,4015587,25
1920,4015594,46
1921,5015478,110
1922,5115511,97
1923,5115544,48
1924,5115516,175
1925,1015216,47
1926,1115310,22
1927,4315135,58
1928,4315136,120
1929,4315129,66
1930,4515250,51
1931,4415142,21
1932,4415151,26
1933,3115017,127
1934,3815475,48
1935,2015568,54
1936,511595,144
1937,521540,57
1938,511588,80
1939,451549,35
1940,2115737,23
1941,2115723,134
1942,5015343,51
1943,5115521,69
1944,4815352,133
1945,4815398,150
1946,4815390,70
1947,5015524,107
1948,5115410,141
1949,5015273,27
1950,5015324,66
1951,5015321,153
1952,5015320,176
1953,5015340,91
1954,4115616,33
1955,4215239,114
1956,4115776,39
1957,4815556,26
1958,4815610,21
1959,5015644,40
1960,2815393,81
1961,1915019,65
1962,2215448,92
1963,2015188,50
1964,4415375,38
1965,4415354,86
1966,4415377,75
1967,4415817,64
1968,4415824,112
1969,4415800,145
1970,4215637,59
1971,4415925,171
1972,4415983,122
1973,4415479,82
1974,4415441,134
1975,2715576,129
1976,2715760,167
1977,2615263,24
1978,2715596,75
1979,4115001,48
1980,4015489,99
1981,5015341,106
1982,5015422,72
1983,5015415,21
1984,3515045,42
1985,2715662,37
1986,2715746,155
1987,2615280,120
1988,5115122,35
1989,5115127,39
1990,5115124,65
1991,5115104,100
1992,5115159,59
1993,4615782,52
1994,4615806,163
1995,5115817,53
1996,5315348,14
1997,5315336,175
1998,3015982,30
1999,3015966,55
2000,1915230,1
2001,1015471,40
2002,1015427,110
2003,1015439,22
2004,1015432,35
2005,4215657,52
2006,4915182,123
2007,4915970,99
2008,4615784,115
2009,4615781,25
2010,4615787,101
2011,4615447,36
2012,2115037,102
2013,801551,46
2014,791572,83
2015,3815636,165
2016,1315183,92
2017,1715419,85
2018,1615969,36
2019,1715426,38
2020,1715420,55
2021,1615967,23
2022,1615965,74
2023,1715424,69
2024,4915253,29
2025,3615875,68
2026,3715615,8
2027,611578,66
2028,611592,79
2029,581503,164
2030,611594,81
2031,571531,75
2032,2615961,75
2033,3415335,32
2034,3415290,21
2035,3415282,21
2036,3315019,67
2037,1515248,149
2038,1515409,80
2039,1415743,86
2040,1415288,70
2041,2115365,167
2042,2115347,18
2043,361569,94
2044,371507,52
2045,2415389,157
2046,2415213,109
2047,2415201,158
2048,2415216,34
2049,3715625,41
2050,3715800,103
2051,3815311,52
2052,3715641,64
2053,2415648,178
2054,2415590,96
2055,3815213,27
2056,3815234,75
2057,3815089,41
2058,4715429,76
2059,4715340,134
2060,4715341,137
2061,5015431,114
2062,4715508,43
2063,4915163,23
2064,4915158,47
2065,891565,20
2066,501500,33
2067,491592,56
2068,501501,50
2069,2015282,49
2070,2015349,69
2071,1415770,55
2072,1415766,28
2073,5115467,106
2074,5115480,63
2075,4715870,57
2076,741517,157
2077,4915943,93
2078,5015215,40
2079,5015211,63
2080,4615450,77
2081,5015213,109
2082,3115579,26
2083,3115562,14
2084,2215987,113
2085,5115735,81
2086,5315340,35
2087,5315394,140
2088,4415859,17
2089,2815807,84
2090,1715286,58
2091,1715324,16
2092,3615935,71
2093,3715465,112
2094,3715507,34
2095,4215596,81
2096,1915461,38
2097,1915472,1
2098,1915411,99
2099,791510,43
2100,791506,122
2101,5115245,85
2102,5115055,148
2103,4415872,161
2104,4815290,166
2105,4715142,150
2106,4915172,117
2107,4715509,129
2108,4715531,83
2109,4715349,85
2110,5015383,57
2111,5115545,23
2112,5115399,91
2113,5015442,22
2114,2815453,139
2115,2815412,163
2116,5115748,18
2117,5015897,104
2118,5315380,3
2119,5115766,46
2120,5115718,84
2121,2315196,52
2122,2015607,89
2123,4815314,21
2124,5015170,1
2125,5115500,39
2126,4015523,56
2127,4015676,120
2128,4915310,65
2129,4815997,24
2130,4915424,98
2131,4915403,22
2132,4915406,78
2133,491501,38
2134,491512,95
2135,481593,80
2136,481552,69
2137,481554,178
2138,4215059,90
2139,4115243,42
2140,5015616,91
2141,5015565,88
2142,5015609,108
2143,5115487,88
2144,4515443,16
2145,4515433,82
2146,4515431,44
2147,4515560,136
2148,5115586,115
2149,5115631,142
2150,5115621,135
2151,5115613,106
2152,5015027,40
2153,5115619,40
2154,5115615,68
2155,5015106,28
2156,4715784,54
2157,5115635,30
2158,5115451,128
2159,5115646,59
2160,5115623,173
2161,5015041,3
2162,5115434,91
2163,2215105,39
2164,2315237,21
2165,2215109,43
2166,2315362,60
2167,5015960,114
2168,5315355,158
2169,5315330,131
2170,5115763,21
2171,2815973,164
2172,2915050,127
2173,2715670,82
2174,4115465,56
2175,4115442,73
2176,401538,80
2177,401555,157
2178,5015349,130
2179,5015603,48
2180,5115628,101
2181,4715877,55
2182,2215193,48
2183,2215198,82
2184,1915287,31
2185,4115566,11
2186,4115613,54
2187,4215408,55
2188,4115592,20
2189,3715577,15
2190,3615793,78
2191,3715383,36
2192,3215166,126
2193,3215244,143
2194,3215154,41
2195,3215167,100
2196,4915477,27
2197,4915472,68
2198,4815682,20
2199,4915459,77
2200,4915445,33
2201,4915047,65
2202,4915024,34
2203,2315284,158
2204,3815757,69
2205,3815259,68
2206,5115654,114
2207,5015580,9
2208,5115608,34
2209,5115640,62
2210,4715792,50
2211,5015706,25
2212,5315363,95
2213,5115720,45
2214,5115787,78
2215,5315370,96
2216,5115712,152
2217,3215972,161
2218,3215999,66
2219,3015995,16
2220,3315000,55
2221,1115022,16
2222,1115024,21
2223,4815240,163
2224,4815241,60
2225,4815233,32
2226,4815236,30
2227,4715791,104
2228,2115728,91
2229,2315197,23
2230,3815823,74
2231,3815884,74
2232,3815878,80
2233,3815882,42
2234,5115780,44
2235,5115782,103
2236,5115751,169
2237,5315401,23
2238,3915622,57
2239,3915752,58
2240,4915363,49
2241,4915470,136
2242,4915480,21
2243,4915362,15
2244,4915471,78
2245,4915389,87
2246,3915132,65
2247,3915063,101
2248,4315681,160
2249,5115670,134
2250,5115673,144
2251,5115676,34
2252,5115669,52
2253,5115491,8
2254,5115485,90
2255,5115965,137
2256,5015497,129
2257,5015599,156
2258,5015610,103
2259,4915630,36
2260,4915618,89
2261,4015729,171
2262,991568,7
2263,891583,37
2264,931577,106
2265,2115707,125
2266,1815650,47
2267,4115391,167
2268,4315642,69
2269,4915118,122
2270,4915106,78
2271,4915126,27
2272,4915293,70
2273,4915110,40
2274,3015615,89
2275,4015578,31
2276,4615905,78
2277,4615850,143
2278,4615898,36
2279,3015237,9
2280,2715125,31
2281,2415784,72
2282,2515893,121
2283,5115980,43
2284,5215061,41
2285,5115975,20
2286,1915401,137
2287,5215199,175
2288,5215223,47
2289,5215373,129
2290,5415831,120
2291,5515071,61
2292,5415937,174
2293,5215526,160
2294,5415938,80
2295,5215174,77
2296,5215132,175
2297,5215149,164
2298,5215228,80
2299,5215234,59
2300,5215225,146
2301,4115674,174
2302,5115717,97
2303,5115772,82
2304,5115779,69
2305,5115721,7
2306,5115742,27
2307,2515483,56
2308,2515462,58
2309,1515627,105
2310,1515617,104
2311,5115596,80
2312,5115600,30
2313,5115660,81
2314,5015643,23
2315,3115111,36
2316,2915983,57
2317,1915164,95
2318,3915653,45
2319,3915656,119
2320,3915676,50
2321,3915662,75
2322,5115317,147
2323,5115671,91
2324,5115697,17
2325,5115321,38
2326,5115333,2
2327,5115693,26
2328,5115695,54
2329,5115699,45
2330,5115679,35
2331,5015860,41
2332,5015898,92
2333,5315407,29
2334,3015721,122
2335,3015797,6
2336,3015756,136
2337,3315331,63
2338,3415183,176
2339,3315316,60
2340,3315382,138
2341,841588,67
2342,841582,71
2343,831530,51
2344,831533,69
2345,5115749,67
2346,5315368,73
2347,5115756,151
2348,361544,68
2349,361542,168
2350,361540,24
2351,1915470,119
2352,1915475,81
2353,1915492,2
2354,1915524,53
2355,841560,39
2356,851535,87
2357,3115026,19
2358,3215976,58
2359,2815505,30
2360,2815489,49
2361,2515987,65
2362,2615013,134
2363,5415942,22
2364,5215226,37
2365,5215447,67
2366,5215275,24
2367,5215093,19
2368,5215240,147
2369,5215372,170
2370,5015871,110
2371,5015880,44
2372,5015892,155
2373,5015884,12
2374,5015906,86
2375,5215162,32
2376,5215155,176
2377,5215921,35
2378,5215779,35
2379,5315647,20
2380,5215257,137
2381,5215426,38
2382,5315258,60
2383,5315242,140
2384,5215133,66
2385,3015164,62
2386,2915800,81
2387,4715125,101
2388,4715097,34
2389,5215962,104
2390,5315141,41
2391,5215279,8
2392,5215145,90
2393,4215611,111
2394,4215592,12
2395,5515051,113
2396,5515052,28
2397,1815008,157
2398,1715957,16
2399,1815013,165
2400,1815027,88
2401,5215604,40
2402,5215614,79
2403,5215620,38
2404,5215517,26
2405,5215621,24
2406,3515532,78
2407,3515516,45
2408,3515531,142
2409,5115990,12
2410,5115919,31
2411,5115935,42
2412,5215025,145
2413,5115881,61
2414,5315248,101
2415,5315165,97
2416,5215349,27
2417,5315251,134
2418,5315600,111
2419,5215095,90
2420,5215088,57
2421,5215082,94
2422,5215442,32
2423,5315754,147
2424,5215118,163
2425,5215097,33
2426,5215113,53
2427,5215107,76
2428,5215424,98
2429,2815018,60
2430,1315099,106
2431,1315142,28
2432,1215817,65
2433,1315109,86
2434,1315144,36
2435,1115943,70
2436,5415251,30
2437,5315101,39
2438,5215309,30
2439,5315183,139
2440,5315211,136
2441,5215297,109
2442,5315097,62
2443,5315107,17
2444,4915359,132
2445,4915358,58
2446,1815103,110
2447,1815106,75
2448,1815108,122
2449,1815107,33
2450,1815101,87
2451,1815060,79
2452,1815098,99
2453,1815063,84
2454,5215382,22
2455,5215635,49
2456,5515160,56
2457,4915043,34
2458,4915033,175
2459,4815690,178
2460,4915078,120
2461,4915017,34
2462,5215549,41
2463,5215212,64
2464,3815532,17
2465,5215094,106
2466,5315001,6
2467,5215191,156
2468,5015924,46
2469,5115666,59
2470,5115345,29
2471,5115689,70
2472,4615893,115
2473,5215534,64
2474,2015459,148
2475,2015415,49
2476,5215244,88
2477,5315776,53
2478,5315002,127
2479,5315523,71
2480,5315184,20
2481,5215427,14
2482,5215433,9
2483,5215173,37
2484,5215448,69
2485,5215932,78
2486,5215334,46
2487,5215361,11
2488,5315657,64
2489,5315021,72
2490,5315813,107
2491,5315770,48
2492,5215278,100
2493,5215967,59
2494,5315014,154
2495,5215973,167
2496,5315003,86
2497,5215246,46
2498,5315253,31
2499,5315249,19
2500,5315745,16
2501,5315142,117
2502,5415861,18
2503,5415859,84
2504,2815620,124
2505,5315124,65
2506,5315121,105
2507,5215154,29
2508,5315235,27
2509,5215976,65
2510,5215615,179
2511,5315218,42
2512,5215428,147
2513,5215937,155
2514,5215951,25
2515,5315147,88
2516,5515082,75
2517,5415270,88
2518,5315157,94
2519,5215439,37
2520,3815009,54
2521,3815023,41
2522,5315229,30
2523,5215260,74
2524,5215460,81
2525,5315217,34
2526,5315177,39
2527,5315775,48
2528,5315608,18
2529,5215444,106
2530,5215983,148
2531,5315605,56
2532,5315095,61
2533,5315106,95
2534,5315099,36
2535,5315076,20
2536,5315112,89
2537,5315109,102
2538,5315111,95
2539,5015896,49
2540,5015903,63
2541,5015870,5
2542,5315400,153
2543,5015879,169
2544,5315557,79
2545,5315628,53
2546,5315767,86
2547,5315038,160
2548,3215522,47
2549,5315598,113
2550,5315203,95
2551,5315642,55
2552,5315193,66
2553,5215256,4
2554,5215273,17
2555,5215272,161
2556,5215267,151
2557,5315301,108
2558,5315267,155
2559,5315060,66
2560,5215462,26
2561,5315039,101
2562,5315043,174
2563,5215188,66
2564,5015759,53
2565,5015773,115
2566,5015758,95
2567,5015750,136
2568,5515150,68
2569,441552,71
2570,441546,125
2571,441555,26
2572,921596,77
2573,991523,105
2574,5115886,28
2575,5215026,23
2576,5115920,124
2577,5215042,108
2578,5115887,102
2579,5215062,126
2580,5215052,34
2581,5115889,171
2582,5115937,101
2583,5115893,81
2584,5115940,156
2585,5415558,14
2586,5115944,83
2587,2415466,67
2588,2415422,35
2589,2415416,80
2590,5315582,43
2591,5315576,25
2592,5315577,66
2593,5115915,165
2594,5215066,53
2595,5215043,54
2596,5115884,20
2597,5215057,3
2598,5115878,155
2599,5215056,19
2600,2215739,50
2601,2215768,125
2602,2215772,35
2603,2415197,78
2604,5315128,139
2605,5215081,37
2606,5315789,126
2607,5315619,80
2608,5215143,58
2609,5215142,43
2610,5215127,72
2611,5315752,11
2612,5215383,157
2613,5215454,73
2614,5315216,57
2615,5215407,33
2616,5315623,53
2617,5315519,99
2618,5315120,5
2619,5215505,33
2620,5315588,49
2621,5315555,73
2622,2815834,30
2623,5215980,9
2624,5315013,144
2625,5315012,52
2626,5315181,20
2627,5315744,37
2628,3615054,61
2629,3615055,25
2630,3615052,124
2631,3615066,19
2632,3615036,44
2633,1615193,66
2634,1515959,53
2635,1515976,57
2636,5115753,69
2637,5115773,35
2638,5115778,37
2639,901525,25
2640,5415383,112
2641,3715121,164
2642,5315290,38
2643,5315299,43
2644,5315292,115
2645,5215544,153
2646,5315285,54
2647,5315274,7
2648,5415895,76
2649,5215638,39
2650,5215547,103
2651,981505,29
2652,971586,2
2653,971583,60
2654,5215476,150
2655,5215483,25
2656,5315260,22
2657,5315240,26
2658,5215562,47
2659,5315245,34
2660,5215236,77
2661,3115581,42
2662,5215619,1
2663,5315551,107
2664,5315294,27
2665,5315291,74
2666,5315268,75
2667,5315584,44
2668,5315583,30
2669,5315780,2
2670,5315537,42
2671,5315548,56
2672,5115809,48
2673,5115788,20
2674,5015867,57
2675,5115716,113
2676,5115728,10
2677,5115807,131
2678,5315359,80
2679,5415246,150
2680,5115726,22
2681,5315424,51
2682,5315422,143
2683,5215965,69
2684,5315672,115
2685,5215190,126
2686,5315116,44
2687,5215117,31
2688,5215096,101
2689,5315778,13
2690,5315154,30
2691,5315133,49
2692,5315792,41
2693,5315796,113
2694,5215078,47
2695,5215100,9
2696,5315117,28
2697,2315497,81
2698,5015778,72
2699,5015768,104
2700,5015751,55
2701,5015764,38
2702,5015788,39
2703,2415400,160
2704,2415388,29
2705,3615112,177
2706,3915058,47
2707,3915085,59
2708,5115705,153
2709,2515873,66
2710,5415021,69
2711,5315959,14
2712,5315949,33
2713,5415214,23
2714,5415138,7
2715,5415171,178
2716,5215102,144
2717,5215414,32
2718,5315585,24
2719,5315614,29
2720,5315595,43
2721,2615270,75
2722,2715687,81
2723,5315056,150
2724,5215449,34
2725,5315522,50
2726,5215182,170
2727,5315741,38
2728,5215194,60
2729,5115795,40
2730,5115736,30
2731,5115776,99
2732,5315366,25
2733,3915168,101
2734,3915236,55
2735,3915225,20
2736,3715888,132
2737,3915072,86
2738,4915123,21
2739,4315778,14
2740,4315792,66
2741,4915117,37
2742,4315646,147
2743,3915301,151
2744,3915307,31
2745,3915038,65
2746,3815797,47
2747,3915053,21
2748,3815448,69
2749,3815702,164
2750,4215850,26
2751,4315789,17
2752,3815265,4
2753,3815270,25
2754,3715729,89
2755,3815281,118
2756,3815260,59
2757,3915103,40
2758,3715707,115
2759,2715660,67
2760,3615818,70
2761,3715566,112
2762,3715599,165
2763,3115309,78
2764,3115152,92
2765,3115167,85
2766,5115816,174
2767,5015956,50
2768,5315339,0
2769,5115744,31
2770,5115797,115
2771,5115819,42
2772,5115812,33
2773,5315350,100
2774,5115714,43
2775,5115741,54
2776,5115739,32
2777,5115759,76
2778,2715645,66
2779,3815006,13
2780,3815000,62
2781,5415085,136
2782,5315969,23
2783,2315621,59
2784,2315625,47
2785,5315581,99
2786,5215567,122
2787,3715543,33
2788,3715361,174
2789,3715350,77
2790,3715345,39
2791,3715216,40
2792,5415367,98
2793,2315479,147
2794,2315699,88
2795,5315246,90
2796,5315586,125
2797,5315308,79
2798,5315270,94
2799,5315613,22
2800,5215356,86
2801,5415746,45
2802,5315433,80
2803,5315454,45
2804,3415249,115
2805,5215610,61
2806,5415463,119
2807,5415450,33
2808,1015666,98
2809,1615234,24
2810,611577,29
2811,3115989,119
2812,3215707,108
2813,5115785,47
2814,5015271,62
2815,5015283,100
2816,5015281,84
2817,1215174,60
2818,1015780,33
2819,5415446,163
2820,5415478,104
2821,5315970,73
2822,5415062,132
2823,5415068,48
2824,5315696,16
2825,5215090,73
2826,3015251,46
2827,3015259,58
2828,3015230,28
2829,5415025,68
2830,5415148,57
2831,5415130,147
2832,5315962,69
2833,5415664,19
2834,5415407,48
2835,5415417,40
2836,5415654,54
2837,5415655,32
2838,5415644,88
2839,1115142,113
2840,1115143,109
2841,1115152,144
2842,5315451,157
2843,5315442,17
2844,5315453,51
2845,5315445,61
2846,5315435,123
2847,1715942,155
2848,1715994,32
2849,5415067,29
2850,5315960,177
2851,5315963,44
2852,5315951,133
2853,5415057,36
